Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
SAS,240,.617,.600,.294,.329,9.8,77.1,46.1,63.0,8.8,11.5,9.3,100.0,117.0,101.4
CHI,240,.505,.474,.358,.189,22.9,90.2,53.9,68.3,5.9,5.0,12.0,100.0,101.4,117.0
