Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Donovan Mitchell,37:16,6,23,.261,2,9,.222,7,9,.778,1,1,2,5,3,2,3,2,21,-5
Royce O'Neale,34:08,2,4,.500,1,2,.500,0,0,,3,10,13,1,0,0,2,1,5,-16
Bojan Bogdanović,34:03,3,16,.188,1,5,.200,2,2,1.000,3,4,7,1,0,1,0,0,9,-7
Mike Conley,33:33,6,13,.462,2,7,.286,6,8,.750,0,6,6,4,1,0,4,5,20,+9
Rudy Gobert,29:03,7,10,.700,0,0,,4,6,.667,7,9,16,2,0,1,4,4,18,+7
Joe Ingles,25:52,3,8,.375,2,5,.400,2,2,1.000,1,1,2,0,0,0,3,3,10,-13
Jordan Clarkson,23:05,8,17,.471,2,6,.333,5,6,.833,1,2,3,0,0,0,0,0,23,+6
Derrick Favors,17:56,1,3,.333,0,0,,3,4,.750,2,4,6,2,1,0,2,4,5,-6
Georges Niang,4:03,0,0,,0,0,,0,0,,1,1,2,0,0,0,0,1,0,+6
Juwan Morgan,1:01,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-6
