Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Donovan Mitchell,37:16,.389,.304,.391,.391,2.7,2.6,2.7,22.8,3.8,3.6,10.0,30.1,96,109,0.1
Royce O'Neale,34:08,.625,.625,.500,.000,9.0,28.1,18.8,4.2,0.0,0.0,33.3,6.6,104,113,-3.0
Bojan Bogdanović,34:03,.267,.219,.313,.125,9.0,11.3,10.2,4.4,0.0,2.0,0.0,18.5,85,117,-8.1
Mike Conley,33:33,.605,.538,.538,.615,0.0,17.2,8.8,20.9,1.4,0.0,19.5,22.9,114,113,-1.5
Rudy Gobert,29:03,.712,.700,.000,.600,24.6,29.7,27.3,13.5,0.0,2.3,24.0,21.4,122,110,3.1
Joe Ingles,25:52,.563,.500,.625,.250,3.9,3.7,3.8,0.0,0.0,0.0,25.3,17.2,95,120,-9.0
Jordan Clarkson,23:05,.586,.529,.353,.353,4.4,8.3,6.4,0.0,0.0,0.0,0.0,31.8,138,119,8.0
Derrick Favors,17:56,.525,.333,.000,1.333,11.4,21.4,16.6,16.1,2.6,0.0,29.6,14.1,100,109,-4.0
Georges Niang,4:03,,,,,25.2,23.7,24.4,0.0,0.0,0.0,,0.0,222,114,-4.8
Juwan Morgan,1:01,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,122,-6.8
