Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
UTA,1,240,36,94,.383,10,34,.294,29,37,.784,19,38,57,15,5,4,18,20,111
MIN,0,240,45,101,.446,13,29,.448,13,18,.722,12,28,40,21,9,5,9,28,116
