Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
ORL,1,240,40,81,.494,12,29,.414,13,18,.722,8,35,43,20,4,4,15,22,105
CLE,0,240,36,85,.424,4,26,.154,18,26,.692,13,32,45,24,9,4,10,19,94
