Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Kevin Porter,40:04,7,15,.467,3,8,.375,5,6,.833,1,4,5,14,2,0,4,2,22,+1
John Wall,35:54,5,20,.250,3,10,.300,0,0,,0,2,2,8,1,0,5,2,13,-13
Christian Wood,34:28,10,15,.667,3,5,.600,2,3,.667,4,11,15,3,2,0,3,2,25,-7
Kelly Olynyk,29:49,6,10,.600,1,5,.200,3,5,.600,3,5,8,1,1,0,3,0,16,-3
Jae'Sean Tate,21:32,4,7,.571,0,2,.000,2,2,1.000,3,2,5,4,3,1,1,2,10,+5
Kenyon Martin,24:14,3,4,.750,1,1,1.000,2,2,1.000,0,7,7,0,0,2,0,3,9,-16
Avery Bradley,22:48,1,4,.250,1,3,.333,0,0,,0,2,2,1,0,0,1,1,3,-5
Armoni Brooks,14:10,5,6,.833,4,5,.800,0,0,,0,1,1,0,0,0,1,0,14,+11
D.J. Wilson,13:32,3,5,.600,1,3,.333,1,1,1.000,1,5,6,0,0,0,2,2,8,+1
D.J. Augustin,3:29,0,1,.000,0,0,,0,0,,0,0,0,1,0,0,1,1,0,-4
