Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
MIN,0,240,47,90,.522,11,35,.314,16,22,.727,8,26,34,28,9,6,12,21,121
LAL,1,240,50,87,.575,13,26,.500,24,28,.857,10,33,43,37,3,3,13,16,137
