Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
DeMar DeRozan,40:17,.629,.526,.000,.579,5.1,15.2,10.1,23.0,0.0,0.0,7.7,27.1,126,112,4.7
Jakob Poeltl,33:39,.839,.900,.000,.300,9.1,15.2,12.1,4.7,1.4,9.4,8.1,15.5,151,101,8.6
Dejounte Murray,30:25,.469,.469,.375,.000,3.4,33.6,18.5,28.2,3.1,0.0,5.9,23.6,100,100,3.9
Lonnie Walker,21:27,.100,.100,.300,.000,0.0,4.8,2.4,5.5,0.0,0.0,0.0,19.7,27,115,-21.3
Keldon Johnson,21:20,.291,.222,.222,.333,0.0,9.6,4.8,11.7,2.2,0.0,16.2,24.4,57,108,-14.1
Patty Mills,26:33,.474,.438,.750,.125,0.0,15.4,7.7,4.8,0.0,0.0,0.0,13.4,98,112,-7.9
Derrick White,25:13,.455,.455,.545,.000,0.0,8.1,4.1,43.0,0.0,3.1,0.0,18.4,112,111,3.4
Devin Vassell,19:44,.543,.500,.167,.167,5.2,15.5,10.4,6.8,2.4,0.0,13.4,15.9,101,106,-3.9
Trey Lyles,13:29,.781,.875,.500,1.000,0.0,15.1,7.6,22.0,0.0,0.0,0.0,18.1,156,112,11.8
Drew Eubanks,7:53,.727,.667,.000,.333,0.0,38.9,19.4,0.0,0.0,10.0,0.0,18.4,142,98,8.6
