Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
DeMar DeRozan,40:17,10,19,.526,0,0,,10,11,.909,2,6,8,6,0,0,2,0,30,+6
Jakob Poeltl,33:39,9,10,.900,0,0,,1,3,.333,3,5,8,1,1,4,1,1,19,+1
Dejounte Murray,30:25,6,16,.375,3,6,.500,0,0,,1,10,11,6,2,0,1,3,15,-5
Lonnie Walker,21:27,1,10,.100,0,3,.000,0,0,,0,1,1,1,0,0,0,1,2,-16
Keldon Johnson,21:20,2,9,.222,0,2,.000,2,3,.667,0,2,2,2,1,0,2,2,6,-16
Patty Mills,26:33,3,8,.375,1,6,.167,1,1,1.000,0,4,4,1,0,0,0,1,8,+19
Derrick White,25:13,4,11,.364,2,6,.333,0,0,,0,2,2,8,0,1,0,3,10,+18
Devin Vassell,19:44,3,6,.500,0,1,.000,1,1,1.000,1,3,4,1,1,0,1,2,7,+7
Trey Lyles,13:29,3,4,.750,1,2,.500,2,4,.500,0,2,2,2,0,0,0,0,9,+9
Drew Eubanks,7:53,2,3,.667,0,0,,1,1,1.000,0,3,3,0,0,1,0,0,5,-8
