Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Kawhi Leonard,32:52,14,21,.667,1,6,.167,4,5,.800,0,6,6,3,2,0,0,0,33,+4
Nicolas Batum,30:54,2,4,.500,1,3,.333,2,2,1.000,0,6,6,1,3,1,1,0,7,+21
Reggie Jackson,23:58,5,11,.455,1,3,.333,0,0,,0,1,1,4,1,0,0,0,11,+6
Serge Ibaka,22:22,4,9,.444,1,3,.333,0,0,,1,4,5,1,1,2,1,0,9,+5
Patrick Beverley,11:43,2,4,.500,1,1,1.000,1,2,.500,0,0,0,1,0,0,1,1,6,+13
Terance Mann,33:00,3,4,.750,0,0,,1,1,1.000,0,4,4,2,2,1,2,4,7,+21
Marcus Morris,24:36,6,10,.600,6,8,.750,2,2,1.000,2,4,6,1,0,1,1,1,20,+7
Lou Williams,24:03,8,13,.615,1,3,.333,0,0,,0,2,2,5,1,1,0,0,17,+13
Luke Kennard,18:25,1,3,.333,1,2,.500,0,0,,0,3,3,1,1,0,0,2,3,0
Ivica Zubac,14:54,5,6,.833,0,0,,2,3,.667,1,3,4,1,0,1,2,5,12,+7
Mfiondu Kabengele,3:13,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,1,0,0,-2
