Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
NOP,0,240,42,88,.477,10,28,.357,12,16,.750,12,36,48,18,4,4,9,19,106
LAC,1,240,35,74,.473,18,37,.486,23,27,.852,3,33,36,26,4,6,10,16,111
