Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Shai Gilgeous-Alexander,31:20,.478,.389,.389,.500,3.4,17.7,11.1,42.5,3.1,5.9,15.4,37.8,98,91,6.2
Luguentz Dort,30:43,.636,.636,.727,.000,0.0,3.0,1.6,5.2,0.0,3.0,15.4,19.3,100,104,-4.1
Darius Bazley,30:08,.360,.346,.615,.154,0.0,21.4,11.5,5.0,0.0,0.0,6.7,22.5,70,101,-10.5
Al Horford,29:48,.875,.875,.417,.000,3.6,31.0,18.3,12.8,4.8,3.1,0.0,18.4,167,84,20.1
Théo Maledon,29:47,.786,.786,.857,.000,3.6,15.5,10.0,10.2,1.6,0.0,22.2,13.8,121,99,0.2
Aleksej Pokusevski,22:25,.438,.438,.500,.000,0.0,16.5,8.8,13.6,2.1,12.4,11.1,18.3,85,88,2.4
Hamidou Diallo,18:10,.484,.444,.000,.333,5.9,20.3,13.6,9.6,0.0,5.1,16.2,31.0,87,98,-7.1
Kenrich Williams,17:34,.500,.500,.000,.000,6.1,15.8,11.3,23.2,0.0,0.0,33.3,7.8,115,103,-4.6
Mike Muscala,13:34,.500,.500,.500,.000,0.0,0.0,0.0,0.0,0.0,0.0,33.3,10.1,60,108,-11.8
Isaiah Roby,9:54,1.000,1.000,.000,.000,0.0,9.3,5.0,0.0,0.0,0.0,0.0,9.2,200,105,-2.9
Justin Jackson,6:37,.000,.000,1.000,.000,0.0,27.9,15.0,19.1,0.0,0.0,0.0,6.9,56,99,-9.3
