Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Shai Gilgeous-Alexander,31:20,6,18,.333,2,7,.286,7,9,.778,1,6,7,8,2,2,4,0,21,0
Luguentz Dort,30:43,5,11,.455,4,8,.500,0,0,,0,1,1,1,0,1,2,5,14,+15
Darius Bazley,30:08,4,13,.308,1,8,.125,1,2,.500,0,7,7,1,0,0,1,1,10,+12
Al Horford,29:48,8,12,.667,5,5,1.000,0,0,,1,10,11,2,3,1,0,1,21,+14
Théo Maledon,29:47,4,7,.571,3,6,.500,0,0,,1,5,6,2,1,0,2,3,11,+6
Aleksej Pokusevski,22:25,3,8,.375,1,4,.250,0,0,,0,4,4,2,1,3,1,1,7,-4
Hamidou Diallo,18:10,4,9,.444,0,0,,2,3,.667,1,4,5,1,0,1,2,2,10,-7
Kenrich Williams,17:34,1,2,.500,0,0,,0,0,,1,3,4,3,0,0,1,3,2,-10
Mike Muscala,13:34,1,2,.500,0,1,.000,0,0,,0,0,0,0,0,0,1,0,2,+4
Isaiah Roby,9:54,2,2,1.000,0,0,,0,0,,0,1,1,0,0,0,0,2,4,-8
Justin Jackson,6:37,0,1,.000,0,1,.000,0,0,,0,2,2,1,0,0,0,1,0,+3
