Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Joel Embiid,35:05,10,20,.500,1,2,.500,12,17,.706,5,9,14,1,1,2,3,2,33,+13
Ben Simmons,34:28,5,7,.714,0,0,,10,12,.833,1,8,9,7,3,1,2,3,20,+9
Tobias Harris,34:08,6,14,.429,3,5,.600,2,2,1.000,0,4,4,0,0,2,4,2,17,+13
Danny Green,31:47,3,8,.375,1,5,.200,0,0,,0,2,2,1,2,0,0,1,7,+15
Seth Curry,27:35,6,11,.545,0,3,.000,2,2,1.000,0,3,3,1,2,0,1,2,14,+12
Shake Milton,21:40,3,9,.333,1,2,.500,1,1,1.000,2,1,3,3,0,0,2,3,8,-5
Matisse Thybulle,16:41,0,3,.000,0,2,.000,0,0,,1,0,1,1,0,0,1,5,0,-14
Furkan Korkmaz,13:04,2,3,.667,2,3,.667,2,2,1.000,0,4,4,0,0,0,0,1,8,-5
Dwight Howard,12:55,2,4,.500,0,0,,1,2,.500,3,4,7,0,0,2,2,5,5,-9
Tyrese Maxey,12:34,1,4,.250,0,1,.000,0,0,,0,2,2,0,2,0,0,0,2,-9
