Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
PHI,0,240,38,83,.458,8,23,.348,30,38,.789,12,37,49,14,10,7,15,24,114
DET,1,240,37,86,.430,14,33,.424,22,30,.733,8,35,43,25,9,8,15,28,110
