Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
IND,240,.633,.614,.301,.193,11.1,67.6,38.6,57.4,18.3,14.5,10.9,100.0,116.2,113.1
CLE,240,.619,.584,.337,.181,32.4,88.9,61.4,67.4,8.2,1.7,21.8,100.0,113.1,116.2
