Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
IND,0,240,47,83,.566,8,25,.320,12,16,.750,4,23,27,27,18,8,11,16,114
CLE,1,240,43,83,.518,11,28,.393,14,15,.933,11,32,43,29,8,1,25,18,111
