Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
DEN,1,240,37,81,.457,11,36,.306,23,31,.742,10,22,32,25,7,1,13,20,108
LAC,0,240,41,74,.554,19,38,.500,20,24,.833,9,29,38,32,9,4,18,32,121
