Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Nikola Jokić,38:29,.673,.577,.308,.846,9.6,24.1,16.0,44.1,1.3,0.0,21.9,26.5,126,130,7.2
Jamal Murray,37:16,.551,.550,.550,.100,6.6,12.5,9.2,15.2,1.4,0.0,12.6,28.6,103,132,-3.1
Michael Porter,23:20,.556,.556,.667,.000,0.0,19.9,8.8,14.3,4.4,0.0,0.0,17.2,121,123,3.1
Gary Harris,22:24,.200,.200,.400,.000,0.0,6.9,3.1,12.3,2.3,0.0,28.6,13.9,46,131,-13.9
Paul Millsap,21:53,.680,.700,.400,.400,0.0,7.1,3.1,0.0,0.0,0.0,0.0,12.0,133,136,-7.2
Monte Morris,30:21,.645,.500,.429,1.000,4.1,0.0,2.3,19.6,1.7,0.0,0.0,14.8,153,134,3.2
Will Barton,28:33,.537,.450,.400,.900,4.3,21.7,12.0,16.7,1.8,0.0,6.7,23.4,117,129,-1.4
PJ Dozier,19:07,.700,.700,.400,.000,6.4,8.1,7.2,0.0,0.0,0.0,16.7,14.0,113,136,-6.2
Isaiah Hartenstein,9:31,.600,.600,.000,.000,25.9,48.8,36.0,23.1,0.0,14.0,0.0,23.4,139,121,8.7
Bol Bol,5:29,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1,0,138,-16.1
Facundo Campazzo,3:11,,,,,0.0,0.0,0.0,0.0,0.0,0.0,100.0,14.0,0,138,-26.9
Markus Howard,0:26,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0,138,-110.0
