Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
MIA,240,.612,.580,.368,.310,20.0,76.3,47.4,61.4,8.8,4.2,12.4,100.0,118.4,109.6
MIN,240,.570,.541,.435,.353,23.7,80.0,52.6,65.9,6.8,7.3,14.0,100.0,109.6,118.4
