Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
MEM,1,240,37,87,.425,12,35,.343,17,24,.708,11,32,43,28,10,6,13,15,103
HOU,0,240,41,87,.471,19,45,.422,14,17,.824,8,36,44,26,8,3,14,19,115
