Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Matthew Dellavedova,34:23,.318,.318,.545,.000,3.1,6.8,4.9,37.9,1.4,0.0,15.4,16.6,95,121,-6.8
Dean Wade,31:38,.875,.875,.667,.000,3.4,18.5,10.6,10.5,4.6,0.0,7.7,18.0,149,111,13.7
Kevin Love,31:07,.519,.500,.824,.176,3.4,15.0,9.0,14.6,0.0,2.5,5.2,27.2,106,121,0.9
Isaac Okoro,29:59,.779,.700,.400,.500,7.1,3.9,5.6,15.3,1.6,0.0,0.0,17.8,167,122,8.1
Isaiah Hartenstein,21:39,.635,.571,.000,.286,14.8,16.2,15.5,6.9,0.0,3.6,33.7,24.1,94,119,-12.7
Cedi Osman,28:33,.656,.636,.182,.091,0.0,12.3,5.9,40.3,1.7,2.7,25.9,23.7,108,117,2.5
Taurean Prince,26:27,.446,.364,.364,.273,4.0,17.7,10.6,10.8,0.0,2.9,19.6,25.4,83,119,-11.7
Lamar Stevens,16:51,.581,.667,.000,.333,0.0,6.9,3.3,0.0,0.0,4.6,22.5,11.6,77,121,-10.1
Mfiondu Kabengele,16:28,.333,.333,.667,.000,0.0,28.4,13.6,7.7,3.0,0.0,25.0,10.7,62,111,-12.1
Brodric Thomas,2:55,.568,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.2,123,126,-6.9
