Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
SAC,1,240,38,86,.442,7,30,.233,18,26,.692,6,32,38,20,9,4,12,21,101
DET,0,240,44,84,.524,8,23,.348,17,20,.850,7,36,43,24,7,4,16,24,113
