Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Harrison Barnes,39:56,.505,.458,.250,.167,2.9,9.2,5.9,7.5,0.0,0.0,0.0,14.1,110,118,-4.4
De'Aaron Fox,36:42,.482,.421,.263,.579,3.1,26.8,14.5,33.2,2.6,0.0,11.2,32.1,98,110,-1.0
Buddy Hield,32:55,.577,.577,.923,.000,0.0,15.0,7.2,0.0,0.0,0.0,18.8,21.3,86,118,-7.1
Richaun Holmes,25:03,.705,.625,.000,.750,4.6,39.3,21.3,6.7,3.8,6.3,15.8,22.1,122,100,5.5
Maurice Harkless,19:56,.400,.400,.600,.000,0.0,6.2,3.0,0.0,2.4,0.0,0.0,11.0,80,114,-6.6
Tyrese Haliburton,30:51,.414,.400,.300,.200,0.0,4.0,1.9,34.3,3.1,0.0,21.6,19.7,83,112,-5.4
Delon Wright,21:54,.357,.357,.286,.000,15.7,5.6,10.8,6.5,4.4,0.0,0.0,14.0,98,109,0.3
Terence Davis,15:58,.129,.000,.667,.667,0.0,7.7,3.7,15.8,0.0,4.9,20.5,13.4,42,114,-9.9
Hassan Whiteside,10:59,.791,.800,.000,.600,0.0,33.6,16.2,0.0,0.0,7.2,0.0,25.2,153,108,8.7
Chimezie Metu,5:46,.750,.750,.000,.000,0.0,42.7,20.6,0.0,0.0,0.0,0.0,30.4,137,114,12.5
