Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
LAL,1,240,40,79,.506,11,31,.355,13,17,.765,5,29,34,18,6,8,12,23,104
PHO,0,240,38,77,.494,16,29,.552,22,25,.880,5,30,35,30,5,7,13,16,114
