Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Jae Crowder,35:56,.845,.875,.625,.250,0.0,19.1,9.7,4.3,0.0,2.8,18.4,14.4,116,115,2.7
Mikal Bridges,35:32,.808,.750,.600,.400,11.9,15.4,13.7,22.6,0.0,0.0,14.5,18.4,149,118,6.9
Chris Paul,33:10,.602,.375,.750,1.500,0.0,20.7,10.5,39.6,0.0,3.0,13.1,10.9,150,114,2.1
Deandre Ayton,24:44,.555,.500,.000,.214,5.7,27.7,16.9,7.9,0.0,4.0,6.1,31.4,107,113,-3.9
Devin Booker,23:41,.660,.625,.250,.167,0.0,17.4,8.8,51.1,6.5,0.0,18.9,31.9,116,102,9.3
Dario Šarić,26:20,.535,.471,.294,.353,5.4,20.8,13.2,21.7,2.0,0.0,9.2,39.1,104,113,-1.8
Abdel Nader,23:19,.680,.600,.600,.400,0.0,17.6,9.0,6.1,2.2,12.9,25.4,16.1,98,101,2.6
Cameron Johnson,21:30,.900,.900,.800,.000,0.0,0.0,0.0,7.1,0.0,0.0,0.0,11.1,159,119,3.1
Cameron Payne,10:23,.000,.000,.000,.000,0.0,13.2,6.7,12.2,0.0,0.0,0.0,9.2,36,118,-18.0
E'Twaun Moore,5:25,,,,,0.0,0.0,0.0,23.3,0.0,18.5,,0.0,242,103,7.7
