Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
OKC,0,240,36,93,.387,14,34,.412,10,18,.556,15,35,50,13,8,1,12,23,96
UTA,1,240,36,86,.419,17,47,.362,17,20,.850,11,40,51,24,6,10,12,18,106
