Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Collin Sexton,34:54,6,18,.333,0,4,.000,5,6,.833,1,0,1,5,0,0,2,2,17,-10
Isaac Okoro,32:25,1,4,.250,0,1,.000,3,4,.750,1,2,3,2,0,0,2,4,5,+2
Darius Garland,29:06,9,17,.529,4,6,.667,2,2,1.000,1,2,3,1,2,0,4,2,24,-7
Larry Nance,29:00,1,9,.111,0,5,.000,0,0,,1,7,8,0,1,1,0,2,2,-2
Andre Drummond,23:55,2,7,.286,0,0,,0,0,,4,11,15,2,2,2,2,0,4,+1
Jarrett Allen,25:41,5,8,.625,0,0,,5,6,.833,5,4,9,3,1,1,1,2,15,-22
Taurean Prince,22:12,1,7,.143,1,1,1.000,0,0,,1,0,1,1,1,0,0,1,3,-12
Dylan Windler,20:06,3,5,.600,2,4,.500,0,0,,0,3,3,0,0,1,1,3,8,-23
Cedi Osman,16:38,1,7,.143,1,4,.250,0,0,,0,0,0,1,1,0,0,3,3,-28
Dean Wade,6:03,0,2,.000,0,1,.000,0,0,,0,0,0,0,0,0,2,1,0,-4
