Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
CHO,0,240,43,88,.489,13,36,.361,25,27,.926,9,37,46,24,8,5,13,21,124
PHO,1,240,44,87,.506,14,38,.368,19,27,.704,7,34,41,26,9,6,14,25,121
