Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Patrick Williams,34:01,5,5,1.000,0,0,,0,0,,0,7,7,1,0,2,2,3,10,+9
Zach LaVine,32:31,6,16,.375,3,7,.429,3,3,1.000,0,3,3,1,0,1,4,0,18,+12
Lauri Markkanen,28:57,6,15,.400,3,9,.333,1,1,1.000,1,7,8,0,0,1,0,2,16,+20
Tomáš Satoranský,27:31,4,9,.444,0,1,.000,0,0,,0,2,2,9,3,1,3,1,8,+17
Thaddeus Young,20:33,3,9,.333,0,0,,2,2,1.000,1,7,8,5,3,0,2,3,8,+9
Denzel Valentine,18:34,3,5,.600,3,4,.750,0,0,,1,2,3,2,0,0,0,1,9,0
Otto Porter,18:04,1,3,.333,1,1,1.000,0,0,,1,3,4,2,0,0,0,4,3,-3
Coby White,16:54,2,7,.286,1,2,.500,2,2,1.000,0,3,3,4,2,0,4,1,7,-1
Ryan Arcidiacono,15:28,3,5,.600,3,4,.750,0,2,.000,0,0,0,2,0,0,1,3,9,+2
Daniel Gafford,13:50,4,4,1.000,0,0,,0,0,,4,7,11,0,0,2,2,3,8,+10
Wendell Carter,13:37,0,2,.000,0,0,,4,4,1.000,1,2,3,0,0,1,0,1,4,-5
