Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Brandon Ingram,42:32,.670,.614,.545,.273,2.5,12.2,7.4,13.2,0.0,0.0,7.5,26.9,131,112,7.5
Zion Williamson,39:48,.551,.524,.048,.476,13.3,13.1,13.2,19.5,0.0,2.2,10.6,30.7,113,110,4.0
Lonzo Ball,38:38,.627,.591,.545,.364,0.0,16.1,8.1,15.6,2.5,0.0,32.0,20.9,90,105,-1.7
Eric Bledsoe,24:43,.546,.500,.167,.500,0.0,4.2,2.1,18.1,0.0,3.5,12.0,14.5,111,112,-1.0
Willy Hernangómez,22:32,.265,.300,.000,.300,23.5,36.9,30.3,13.5,0.0,3.9,8.1,23.5,81,101,-6.5
Josh Hart,36:42,.650,.600,.500,.700,2.9,25.5,14.3,0.0,1.3,7.1,0.0,15.3,138,100,6.5
J.J. Redick,17:52,.410,.250,.750,.500,0.0,5.8,2.9,22.8,0.0,0.0,0.0,11.7,115,113,-3.9
Nicolò Melli,17:00,.214,.214,1.000,.000,0.0,18.3,9.3,0.0,5.8,0.0,0.0,17.7,49,97,-7.9
Jaxson Hayes,13:28,.798,1.000,.000,2.000,0.0,7.7,3.9,0.0,0.0,6.5,0.0,6.0,159,109,1.6
Kira Lewis,6:50,,,,,0.0,0.0,0.0,55.4,0.0,0.0,,0.0,226,116,6.0
Nickeil Alexander-Walker,4:55,.500,.500,.500,.000,0.0,21.1,10.7,0.0,0.0,0.0,0.0,17.5,102,108,-10.7
