Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
DAL,1,240,39,87,.448,16,48,.333,13,20,.650,10,32,42,15,3,8,14,20,107
SAC,0,240,44,89,.494,11,24,.458,22,25,.880,10,32,42,22,11,3,6,19,121
