Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Jamal Murray,37:29,.412,.361,.444,.333,5.3,19.9,12.4,23.1,2.5,0.0,12.7,26.4,90,101,-5.0
Nikola Jokić,35:54,.603,.500,.250,.438,2.8,38.6,20.1,44.1,3.9,0.0,13.6,25.7,123,95,9.9
Will Barton,32:02,.521,.500,.533,.200,3.1,10.0,6.4,14.0,1.4,2.9,0.0,21.3,114,102,1.2
Paul Millsap,23:11,.761,.714,.571,.286,12.9,4.6,8.9,25.3,6.0,4.0,11.3,16.0,150,92,16.2
Bol Bol,9:33,.500,.500,.250,.000,0.0,11.2,5.4,0.0,0.0,9.7,20.0,21.9,72,98,-10.6
Monte Morris,32:03,.500,.500,.455,.000,0.0,6.7,3.2,13.4,2.9,2.9,15.4,16.9,90,99,-2.4
JaMychal Green,28:05,.689,.650,.400,.200,10.7,22.8,16.5,0.0,0.0,0.0,8.4,17.7,129,106,0.0
PJ Dozier,22:58,.683,.667,.000,.500,0.0,27.9,13.5,12.8,0.0,0.0,12.0,15.1,123,105,0.5
Facundo Campazzo,12:02,.500,.500,1.000,.000,0.0,0.0,0.0,10.8,0.0,0.0,25.0,13.9,80,108,-14.0
Isaiah Hartenstein,6:43,.568,,,,0.0,15.9,7.7,0.0,0.0,13.7,0.0,10.9,123,95,-2.8
