Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Jamal Murray,37:29,6,18,.333,1,8,.125,4,6,.667,2,7,9,6,2,0,3,3,17,+8
Nikola Jokić,35:54,8,16,.500,0,4,.000,7,7,1.000,1,13,14,10,3,0,3,4,23,+10
Will Barton,32:02,6,15,.400,3,8,.375,2,3,.667,1,3,4,3,1,1,0,4,17,+5
Paul Millsap,23:11,4,7,.571,2,4,.500,2,2,1.000,3,1,4,4,3,1,1,1,12,0
Bol Bol,9:33,2,4,.500,0,1,.000,0,0,,0,1,1,0,0,1,1,2,4,+1
Monte Morris,32:03,5,11,.455,1,5,.200,0,0,,0,2,2,3,2,1,2,1,11,+10
JaMychal Green,28:05,5,10,.500,3,4,.750,2,2,1.000,3,6,9,0,0,0,1,2,15,+12
PJ Dozier,22:58,4,6,.667,0,0,,2,3,.667,0,6,6,2,0,0,1,1,10,+2
Facundo Campazzo,12:02,1,3,.333,1,3,.333,0,0,,0,0,0,1,0,0,1,4,3,-2
Isaiah Hartenstein,6:43,0,0,,0,0,,2,4,.500,0,1,1,0,0,1,0,1,2,+4
