Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Trae Young,34:11,.706,.679,.500,.143,0.0,16.0,8.8,39.7,3.0,0.0,32.0,31.9,102,131,-0.4
Clint Capela,27:53,.455,.455,.000,.000,4.8,27.4,17.2,0.0,1.9,0.0,0.0,19.7,92,130,-6.7
John Collins,26:17,.491,.389,.444,.556,0.0,20.8,11.4,12.0,2.0,0.0,8.2,23.2,97,132,-5.8
Bogdan Bogdanović,22:50,.500,.500,.333,.000,5.8,0.0,2.6,7.6,2.3,0.0,0.0,19.7,105,138,-3.7
Tony Snell,22:35,1.330,1.500,1.000,2.000,0.0,4.8,2.7,12.5,0.0,0.0,0.0,4.2,261,142,0.3
Danilo Gallinari,23:06,.618,.550,.400,.300,0.0,9.4,5.2,16.2,0.0,3.7,0.0,24.4,127,138,1.4
Kevin Huerter,22:40,.571,.571,.714,.000,0.0,0.0,0.0,14.3,0.0,0.0,22.2,19.8,91,144,-7.0
Solomon Hill,16:53,.375,.375,1.000,.000,0.0,12.9,7.1,0.0,0.0,0.0,0.0,11.8,71,139,-10.4
Skylar Mays,14:01,.500,.500,.600,.000,0.0,15.6,8.6,11.7,0.0,0.0,16.7,21.3,85,138,-9.5
Onyeka Okongwu,11:55,.568,,,,0.0,27.5,15.1,0.0,4.3,14.4,0.0,3.7,124,116,3.6
Nathan Knight,6:37,.687,.000,1.000,6.000,0.0,16.5,9.1,0.0,0.0,0.0,0.0,27.4,149,138,1.4
Brandon Goodwin,6:37,.875,.875,.500,.000,0.0,0.0,0.0,51.0,7.8,0.0,0.0,30.2,165,126,28.7
Bruno Fernando,4:25,1.042,1.000,.000,1.000,0.0,24.7,13.6,0.0,0.0,0.0,0.0,16.3,219,136,9.2
