Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Trae Young,34:11,8,14,.571,3,7,.429,2,2,1.000,0,5,5,7,2,0,7,2,21,-16
Clint Capela,27:53,5,11,.455,0,0,,0,0,,1,7,8,0,1,0,0,1,10,-22
John Collins,26:17,3,9,.333,1,4,.250,4,5,.800,0,5,5,2,1,0,1,4,11,-12
Bogdan Bogdanović,22:50,4,9,.444,1,3,.333,0,0,,1,0,1,1,1,0,0,1,9,-13
Tony Snell,22:35,1,1,1.000,1,1,1.000,2,2,1.000,0,1,1,2,0,0,0,2,5,-16
Danilo Gallinari,23:06,5,10,.500,1,4,.250,3,3,1.000,0,2,2,2,0,1,0,3,14,-8
Kevin Huerter,22:40,3,7,.429,2,5,.400,0,0,,0,0,0,2,0,0,2,0,8,-12
Solomon Hill,16:53,1,4,.250,1,4,.250,0,0,,0,2,2,0,0,0,0,1,3,-7
Skylar Mays,14:01,2,5,.400,1,3,.333,0,0,,0,2,2,1,0,0,1,1,5,-8
Onyeka Okongwu,11:55,0,0,,0,0,,1,2,.500,0,3,3,0,1,2,0,1,1,-5
Brandon Goodwin,6:37,3,4,.750,1,2,.500,0,0,,0,0,0,1,1,0,0,0,7,-1
Nathan Knight,6:37,0,1,.000,0,1,.000,5,6,.833,0,1,1,0,0,0,0,0,5,-1
Bruno Fernando,4:25,1,1,1.000,0,0,,1,1,1.000,0,1,1,0,0,0,0,0,3,+1
