Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Jerami Grant,37:38,.596,.525,.400,.300,2.4,16.4,8.2,4.0,0.0,3.2,0.0,24.8,134,133,-0.9
Mason Plumlee,33:33,1.014,1.000,.000,.250,13.2,25.7,18.5,23.0,4.4,0.0,18.4,6.7,186,123,7.1
Saddiq Bey,30:15,.421,.364,.636,.182,2.9,24.4,11.9,4.1,0.0,0.0,0.0,16.2,105,134,-8.5
Killian Hayes,29:23,.417,.417,.500,.000,3.0,4.2,3.5,35.8,3.3,0.0,14.3,19.6,104,130,-4.2
Josh Jackson,28:01,.650,.658,.368,.211,3.2,13.2,7.4,14.2,1.8,4.3,4.6,32.0,129,129,7.8
Delon Wright,21:45,.719,.611,.222,.889,4.1,22.6,11.9,27.6,0.0,11.0,13.8,27.5,139,127,8.9
Wayne Ellington,20:33,.527,.500,.700,.100,4.3,0.0,2.5,0.0,0.0,0.0,8.7,22.9,105,139,-9.9
Isaiah Stewart,14:27,.250,.250,.000,.000,30.8,25.6,28.6,16.7,0.0,0.0,20.0,14.2,106,133,-11.0
Sviatoslav Mykhailiuk,14:03,.291,.167,.667,.333,0.0,17.5,7.3,0.0,0.0,0.0,0.0,20.2,72,135,-18.9
Sekou Doumbouya,10:22,.333,.333,.000,.000,8.6,0.0,5.0,0.0,4.7,0.0,0.0,11.9,94,127,-7.7
