Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
TOR,1,240,40,93,.430,11,37,.297,11,13,.846,8,30,38,29,12,11,10,20,102
PHI,0,240,33,80,.413,17,38,.447,26,30,.867,12,42,54,24,5,8,18,15,109
