Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Tobias Harris,34:18,6,17,.353,2,3,.667,3,4,.750,1,10,11,3,1,2,1,0,17,+16
Joel Embiid,26:38,10,19,.526,1,2,.500,16,18,.889,3,8,11,3,1,0,0,3,37,+21
Ben Simmons,25:49,4,10,.400,0,0,,3,4,.750,1,3,4,7,1,0,1,1,11,+18
Seth Curry,25:22,4,7,.571,2,3,.667,2,2,1.000,0,2,2,1,1,0,0,2,12,+18
Danny Green,23:02,1,2,.500,1,2,.500,0,0,,0,3,3,2,2,1,2,0,3,+17
Furkan Korkmaz,28:02,3,6,.500,2,4,.500,0,0,,1,2,3,0,2,0,0,0,8,+9
Matisse Thybulle,21:32,1,3,.333,0,1,.000,0,0,,0,0,0,1,3,2,0,1,2,+13
Shake Milton,19:56,4,12,.333,0,1,.000,5,6,.833,1,1,2,2,0,0,2,2,13,+12
Dwight Howard,17:05,1,2,.500,0,0,,1,2,.500,3,7,10,0,0,1,3,4,3,+5
Tyrese Maxey,9:42,3,5,.600,0,0,,2,2,1.000,0,0,0,0,0,0,1,2,8,-5
Isaiah Joe,4:17,2,2,1.000,0,0,,0,0,,0,1,1,0,0,0,0,2,4,-2
Tony Bradley,4:17,0,2,.000,0,0,,0,0,,2,2,4,1,0,0,0,0,0,-2
