Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Jayson Tatum,39:50,16,25,.640,5,9,.556,7,8,.875,0,10,10,3,2,0,2,2,44,+12
Kemba Walker,38:24,9,20,.450,4,11,.364,4,5,.800,1,7,8,3,2,0,2,4,26,+3
Marcus Smart,37:04,5,15,.333,3,11,.273,3,4,.750,4,5,9,6,2,0,1,3,16,+9
Tristan Thompson,27:37,1,3,.333,0,0,,0,0,,2,4,6,2,2,1,2,2,2,+5
Semi Ojeleye,20:55,1,4,.250,0,3,.000,0,0,,0,2,2,1,1,0,0,1,2,-5
Grant Williams,24:13,2,8,.250,0,3,.000,0,0,,0,2,2,1,0,0,0,2,4,+1
Payton Pritchard,21:59,4,9,.444,3,6,.500,0,0,,2,1,3,1,0,1,0,1,11,+8
Jabari Parker,15:45,5,6,.833,0,1,.000,1,2,.500,4,0,4,0,0,0,2,0,11,+6
Romeo Langford,8:36,0,1,.000,0,0,,0,0,,0,0,0,1,0,0,0,2,0,-8
Luke Kornet,5:37,1,3,.333,0,2,.000,1,1,1.000,1,0,1,0,0,0,0,1,3,-6
