Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Jayson Tatum,39:50,.771,.740,.360,.320,0.0,30.9,14.2,14.6,2.5,0.0,6.6,32.9,152,115,17.2
Kemba Walker,38:24,.586,.550,.550,.250,2.7,22.4,11.8,11.5,2.6,0.0,8.3,27.1,122,117,1.8
Marcus Smart,37:04,.477,.433,.733,.267,11.3,16.6,13.7,20.7,2.7,0.0,5.6,20.6,125,118,1.9
Tristan Thompson,27:37,.333,.333,.000,.000,7.6,17.8,12.3,8.2,3.6,4.3,40.0,7.8,81,113,-3.3
Semi Ojeleye,20:55,.250,.250,.750,.000,0.0,11.8,5.4,5.5,2.4,0.0,0.0,8.2,74,119,-6.9
Grant Williams,24:13,.250,.250,.375,.000,0.0,10.2,4.7,5.0,0.0,0.0,0.0,14.2,68,125,-13.8
Payton Pritchard,21:59,.611,.611,.667,.000,9.5,5.6,7.7,6.2,0.0,5.5,0.0,17.6,145,123,4.2
Jabari Parker,15:45,.799,.833,.167,.333,26.5,0.0,14.3,0.0,0.0,0.0,22.5,24.2,132,127,4.2
Romeo Langford,8:36,.000,.000,.000,.000,0.0,0.0,0.0,12.7,0.0,0.0,0.0,5.0,64,126,-11.7
Luke Kornet,5:37,.436,.333,.667,.333,18.6,0.0,10.1,0.0,0.0,0.0,0.0,26.3,115,127,-12.9
