Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
PHI,1,240,39,90,.433,12,29,.414,21,25,.840,8,31,39,26,11,6,7,19,111
DAL,0,240,32,78,.410,13,34,.382,20,23,.870,10,40,50,17,2,9,18,21,97
