Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Mikal Bridges,44:44,.469,.469,.563,.000,4.5,0.0,2.5,15.1,1.1,0.0,0.0,15.8,109,112,1.5
Chris Paul,38:06,.635,.594,.438,.188,0.0,26.5,11.7,38.9,2.6,0.0,18.8,24.7,113,100,8.5
Deandre Ayton,33:47,.625,.625,.000,.000,8.9,22.4,14.9,4.9,1.5,3.8,0.0,10.4,137,102,3.4
Cameron Johnson,33:41,.337,.273,.545,.182,3.0,18.8,9.9,4.5,1.5,3.9,7.8,16.8,73,103,-3.8
Devin Booker,25:33,.508,.462,.154,.308,7.8,9.9,8.7,15.2,0.0,0.0,25.3,34.1,82,111,-8.2
Torrey Craig,22:00,.438,.438,.500,.000,4.5,23.0,12.7,0.0,0.0,0.0,20.0,20.0,73,107,-8.2
Cameron Payne,17:43,.389,.389,.444,.000,5.6,14.3,9.5,9.7,2.8,0.0,10.0,24.9,79,103,-0.1
Dario Šarić,11:03,.200,.200,.400,.000,0.0,0.0,0.0,0.0,9.1,0.0,28.6,27.9,29,93,-13.4
Jevon Carter,9:57,.000,.000,1.000,.000,0.0,12.7,5.6,13.4,0.0,0.0,50.0,8.9,23,110,-11.9
Langston Galloway,3:26,.000,.000,.000,.000,0.0,0.0,0.0,0.0,29.2,0.0,50.0,25.7,0,45,6.4
