Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Jerami Grant,47:46,11,27,.407,3,11,.273,7,7,1.000,0,4,4,6,2,1,1,4,32,-4
Mason Plumlee,47:28,6,7,.857,0,0,,3,5,.600,3,5,8,6,2,2,5,4,15,-4
Delon Wright,45:31,8,10,.800,4,4,1.000,2,4,.500,1,0,1,10,2,0,3,4,22,-1
Saddiq Bey,25:43,1,7,.143,1,3,.333,4,4,1.000,0,2,2,0,2,0,2,0,7,-14
Sekou Doumbouya,24:23,1,7,.143,0,5,.000,2,2,1.000,1,2,3,1,1,0,0,3,4,-12
Sviatoslav Mykhailiuk,38:43,4,9,.444,3,8,.375,0,0,,1,5,6,3,2,0,3,3,11,-1
Josh Jackson,37:25,11,20,.550,5,10,.500,1,2,.500,2,6,8,3,2,1,4,6,28,+13
Isaiah Stewart,10:32,2,3,.667,0,0,,0,0,,0,2,2,0,0,0,2,5,4,-2
Rodney McGruder,6:37,0,2,.000,0,1,.000,2,2,1.000,1,0,1,1,0,0,0,0,2,-12
Saben Lee,5:52,1,2,.500,0,0,,2,2,1.000,0,0,0,1,0,0,0,2,4,+7
