Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
PHO,240,.586,.519,.272,.383,22.0,86.8,53.2,59.5,9.3,0.0,12.1,100.0,114.3,108.2
DAL,240,.589,.584,.349,.169,13.2,78.0,46.8,50.0,5.2,6.8,14.4,100.0,108.2,114.3
