Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
NYK,1,240,32,74,.432,6,21,.286,19,25,.760,8,28,36,19,4,1,16,15,89
DEN,0,240,45,84,.536,15,35,.429,9,12,.750,8,35,43,23,11,4,12,25,114
