Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
POR,1,240,37,88,.420,12,37,.324,20,21,.952,6,38,44,22,6,2,8,20,106
LAL,0,240,37,89,.416,11,30,.367,16,22,.727,10,39,49,19,2,4,14,20,101
