Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Julius Randle,42:15,11,26,.423,5,8,.625,5,5,1.000,2,6,8,5,0,0,4,5,32,+6
Taj Gibson,35:11,4,5,.800,0,0,,0,1,.000,4,6,10,2,0,2,0,4,8,-11
Reggie Bullock,35:07,6,10,.600,4,7,.571,0,0,,0,4,4,2,0,0,1,2,16,-11
RJ Barrett,28:07,2,10,.200,1,3,.333,1,1,1.000,1,3,4,1,2,1,1,2,6,-13
Elfrid Payton,19:56,5,11,.455,0,1,.000,1,2,.500,2,5,7,4,0,0,0,1,11,-4
Derrick Rose,28:04,5,14,.357,1,4,.250,0,0,,1,3,4,4,2,1,0,0,11,+14
Alec Burks,22:04,7,12,.583,4,7,.571,3,3,1.000,0,7,7,1,1,0,0,2,21,+24
Norvel Pelle,12:43,2,3,.667,0,0,,0,0,,1,2,3,0,1,1,0,0,4,+19
Immanuel Quickley,10:48,2,5,.400,2,2,1.000,1,1,1.000,0,0,0,0,0,0,0,1,7,+22
Obi Toppin,5:45,0,1,.000,0,1,.000,0,0,,0,1,1,0,0,0,0,0,0,+4
