Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
ATL,1,240,53,84,.631,13,26,.500,16,18,.889,9,37,46,35,8,6,11,21,135
PHO,0,240,33,79,.418,12,32,.375,25,29,.862,10,20,30,19,9,3,9,16,103
