Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Brandon Ingram,25:08,11,14,.786,3,6,.500,3,4,.750,1,6,7,4,0,1,0,1,28,+33
Lonzo Ball,25:08,1,7,.143,1,5,.200,0,0,,0,4,4,6,1,1,2,0,3,+33
Steven Adams,21:06,5,5,1.000,0,0,,0,0,,3,14,17,2,0,0,3,1,10,+25
Eric Bledsoe,20:15,0,4,.000,0,0,,0,0,,0,1,1,3,0,0,2,0,0,+23
Zion Williamson,17:38,9,16,.563,0,0,,5,6,.833,4,2,6,0,0,1,0,2,23,+11
Nickeil Alexander-Walker,23:08,6,13,.462,1,5,.200,2,2,1.000,0,8,8,4,0,0,1,3,15,+14
Kira Lewis,22:52,2,10,.200,1,2,.500,0,0,,1,2,3,0,1,0,2,3,5,+1
Josh Hart,22:32,3,7,.429,0,3,.000,0,0,,0,4,4,0,0,0,1,2,6,+19
Jaxson Hayes,20:16,5,6,.833,0,0,,3,3,1.000,2,4,6,1,0,1,0,3,13,+15
Nicolò Melli,19:27,3,8,.375,0,1,.000,2,2,1.000,3,3,6,3,0,0,0,2,8,+14
Willy Hernangómez,6:38,2,7,.286,0,1,.000,0,0,,5,1,6,1,0,1,0,0,4,-6
Sindarius Thornwell,6:38,0,2,.000,0,0,,0,0,,0,1,1,0,0,1,1,0,0,-6
Wenyen Gabriel,4:37,0,1,.000,0,0,,1,2,.500,0,1,1,0,0,0,1,0,1,-3
Naji Marshall,4:37,0,1,.000,0,1,.000,0,0,,0,0,0,1,0,1,0,1,0,-3
