Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
NOP,1,240,47,101,.465,6,24,.250,16,19,.842,19,51,70,25,2,7,13,18,116
CLE,0,240,30,88,.341,7,32,.219,15,20,.750,5,28,33,13,8,9,6,18,82
