Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Nikola Jokić,33:55,8,13,.615,0,2,.000,4,4,1.000,3,7,10,4,2,1,6,2,20,-10
Gary Harris,32:29,3,6,.500,2,2,1.000,2,2,1.000,2,1,3,2,0,1,0,3,10,-6
Will Barton,26:06,2,9,.222,0,4,.000,2,2,1.000,0,7,7,5,0,0,2,1,6,-6
Jamal Murray,25:07,7,11,.636,2,4,.500,0,0,,0,3,3,2,0,0,3,3,16,-1
Paul Millsap,18:41,1,3,.333,0,1,.000,0,2,.000,1,2,3,3,0,0,0,2,2,-6
Michael Porter,27:37,10,18,.556,6,10,.600,4,5,.800,3,5,8,0,2,0,1,2,30,+10
Monte Morris,26:15,2,5,.400,0,2,.000,4,6,.667,0,2,2,6,0,1,2,0,8,+7
JaMychal Green,22:04,5,9,.556,3,7,.429,4,5,.800,1,7,8,1,2,0,0,4,17,+10
Facundo Campazzo,12:47,0,1,.000,0,1,.000,0,0,,2,0,2,2,2,0,1,1,0,+12
PJ Dozier,9:14,2,3,.667,2,2,1.000,2,2,1.000,1,1,2,0,1,1,1,1,8,+4
R.J. Hampton,5:45,0,1,.000,0,0,,0,0,,1,0,1,0,0,0,0,1,0,+6
