Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
PHI,1,265,50,102,.490,19,55,.345,18,25,.720,16,36,52,32,10,6,17,21,137
MIA,0,265,48,104,.462,19,56,.339,19,24,.792,14,32,46,27,6,4,18,21,134
