Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Jayson Tatum,38:04,10,24,.417,1,8,.125,4,4,1.000,2,7,9,3,3,0,3,2,25,-19
Kemba Walker,37:14,7,19,.368,2,9,.222,6,6,1.000,0,5,5,6,1,0,1,3,22,+1
Jaylen Brown,36:38,9,17,.529,4,11,.364,2,4,.500,1,3,4,1,4,0,3,2,24,-8
Marcus Smart,35:57,5,12,.417,2,7,.286,5,6,.833,2,3,5,7,2,1,0,2,17,+1
Moritz Wagner,15:58,1,4,.250,0,1,.000,0,0,,2,2,4,2,0,0,2,3,2,0
Evan Fournier,30:41,3,6,.500,0,2,.000,0,1,.000,0,3,3,1,1,0,0,2,6,+5
Luke Kornet,16:08,2,5,.400,0,2,.000,0,0,,1,1,2,0,0,1,0,1,4,-2
Payton Pritchard,15:54,2,4,.500,2,4,.500,2,2,1.000,0,2,2,0,0,0,0,2,8,+4
Grant Williams,9:27,0,2,.000,0,2,.000,0,0,,0,1,1,0,0,0,0,2,0,-3
Aaron Nesmith,3:59,0,1,.000,0,1,.000,0,0,,0,1,1,0,0,0,0,0,0,-4
