Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
CHO,240,.612,.580,.407,.272,20.5,73.8,48.1,75.0,9.3,2.0,13.4,100.0,115.3,125.7
MIA,240,.606,.574,.432,.307,26.2,79.5,51.9,66.7,10.4,12.5,9.9,100.0,125.7,115.3
