Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Miles Bridges,31:25,.512,.417,.417,.500,3.9,10.9,7.5,22.5,0.0,0.0,12.0,24.3,109,130,-5.6
LaMelo Ball,30:17,.457,.429,.214,.214,0.0,22.6,11.7,26.0,6.6,3.2,24.6,30.8,80,112,-4.3
P.J. Washington,29:33,.808,.808,.462,.000,0.0,23.2,12.0,0.0,5.1,0.0,13.3,23.3,119,116,4.9
Terry Rozier,26:34,.643,.600,.400,.200,4.6,8.6,6.7,17.5,1.9,0.0,0.0,18.8,141,127,3.4
Cody Martin,6:49,,,,,0.0,16.8,8.7,17.6,0.0,0.0,,0.0,235,128,-7.2
Malik Monk,27:01,.611,.611,.667,.000,0.0,0.0,0.0,27.0,1.8,0.0,0.0,15.3,137,129,1.5
Jalen McDaniels,26:35,.806,.786,.714,.143,13.9,25.8,20.1,11.0,0.0,0.0,21.2,16.3,132,127,1.7
Devonte' Graham,23:37,.580,.417,.667,.667,0.0,9.7,5.0,28.3,0.0,0.0,20.5,18.9,115,131,-5.2
Bismack Biyombo,16:27,.902,1.000,.000,.667,7.5,13.9,10.8,18.7,0.0,0.0,0.0,10.8,192,130,6.7
Brad Wanamaker,6:54,.333,.333,.000,.000,17.8,0.0,8.6,0.0,0.0,0.0,0.0,19.9,89,133,-13.1
Cody Zeller,5:02,.362,.000,.000,4.000,0.0,22.7,11.8,0.0,0.0,0.0,26.6,34.3,57,126,-31.9
Vernon Carey,4:53,.667,.667,.000,.000,25.2,23.4,24.3,0.0,0.0,0.0,0.0,28.2,139,128,1.9
Caleb Martin,4:53,,,,,0.0,23.4,12.1,49.1,0.0,0.0,,0.0,235,127,5.7
