Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
GSW,1,240,41,88,.466,20,50,.400,9,12,.750,9,37,46,29,6,6,17,20,111
ORL,0,240,38,97,.392,15,33,.455,14,18,.778,13,36,49,19,7,6,15,17,105
