Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Stephen Curry,37:23,14,26,.538,10,19,.526,2,2,1.000,0,8,8,5,4,0,6,1,40,+16
Draymond Green,36:50,3,7,.429,0,1,.000,2,3,.667,1,5,6,11,1,2,3,3,8,+13
Andrew Wiggins,34:29,8,13,.615,2,5,.400,3,5,.600,1,6,7,3,0,3,4,2,21,+1
Kelly Oubre,33:59,6,12,.500,3,7,.429,2,2,1.000,3,7,10,4,0,0,1,2,17,+5
Juan Toscano-Anderson,20:45,4,10,.400,1,4,.250,0,0,,2,3,5,2,1,1,2,4,9,+11
Damion Lee,21:00,0,3,.000,0,3,.000,0,0,,0,0,0,1,0,0,0,1,0,+1
Mychal Mulder,16:47,4,6,.667,3,5,.600,0,0,,1,4,5,1,0,0,0,2,11,+14
Brad Wanamaker,13:28,0,2,.000,0,1,.000,0,0,,0,0,0,1,0,0,0,0,0,-13
Kent Bazemore,13:07,1,4,.250,1,3,.333,0,0,,0,2,2,1,0,0,0,3,3,+4
Eric Paschall,12:12,1,5,.200,0,2,.000,0,0,,1,2,3,0,0,0,1,2,2,-22
