Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
LeBron James,31:24,.557,.528,.444,.222,3.7,23.5,13.4,39.4,1.5,0.0,16.8,30.9,125,118,1.6
Anthony Davis,30:17,.734,.719,.313,.438,3.9,28.4,15.9,22.5,3.2,0.0,9.5,28.4,149,114,10.7
Dennis Schröder,25:07,.705,.682,.273,.364,4.7,4.9,4.8,30.5,0.0,0.0,23.9,27.2,126,123,-3.9
Kentavious Caldwell-Pope,24:09,.571,.571,.857,.000,0.0,0.0,0.0,8.8,2.0,7.8,0.0,11.8,145,111,-0.1
Marc Gasol,19:34,.532,.000,1.000,2.000,12.0,44.0,27.6,0.0,0.0,0.0,34.7,6.0,112,120,-8.6
Montrezl Harrell,28:26,.724,.769,.077,.385,20.6,8.7,14.8,9.9,1.7,0.0,11.6,24.7,140,119,0.4
Kyle Kuzma,21:54,.591,.591,.364,.000,10.7,22.5,16.4,10.9,0.0,4.3,0.0,20.5,150,118,3.0
Wesley Matthews,16:25,.333,.333,.667,.000,0.0,7.5,3.7,0.0,3.0,0.0,0.0,7.5,84,116,-9.0
Markieff Morris,15:20,.900,.900,1.000,.000,22.9,32.1,27.4,15.0,3.2,0.0,0.0,13.3,204,114,18.9
Alex Caruso,13:24,1.500,1.500,1.000,.000,0.0,9.2,4.5,16.3,7.2,0.0,50.0,12.2,121,106,10.6
Talen Horton-Tucker,6:51,.868,.750,.500,1.000,17.1,0.0,8.8,31.9,0.0,13.7,25.8,23.1,157,109,14.2
Jared Dudley,2:23,,,,,49.1,100.0,75.5,0.0,0.0,0.0,,0.0,231,116,4.6
Quinn Cook,2:23,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.1,0,124,-29.1
Alfonzo McKinnie,2:23,1.500,1.500,1.000,.000,0.0,51.6,25.2,0.0,0.0,0.0,0.0,17.1,300,120,34.9
