Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Bradley Beal,27:58,12,20,.600,3,5,.600,4,5,.800,0,3,3,7,1,0,2,1,31,+23
Deni Avdija,27:14,4,7,.571,3,5,.600,0,0,,0,7,7,3,3,0,1,3,11,+32
Raul Neto,22:20,5,7,.714,2,2,1.000,0,0,,0,0,0,2,2,0,1,0,12,+16
Thomas Bryant,22:01,7,7,1.000,1,1,1.000,3,4,.750,2,5,7,2,0,0,2,1,18,+25
Rui Hachimura,19:29,3,8,.375,0,0,,5,6,.833,1,3,4,2,0,0,1,3,11,+11
Jerome Robinson,22:07,4,8,.500,2,3,.667,3,3,1.000,0,2,2,3,1,0,0,1,13,-5
Ish Smith,20:56,2,6,.333,1,1,1.000,0,0,,1,5,6,9,0,0,2,0,5,+18
Robin Lopez,19:40,5,9,.556,0,2,.000,1,1,1.000,2,4,6,2,0,3,1,5,11,+9
Dāvis Bertāns,19:32,4,8,.500,3,7,.429,0,0,,1,1,2,1,0,0,1,1,11,+24
Troy Brown,13:51,2,3,.667,0,1,.000,0,2,.000,0,3,3,1,1,0,0,1,4,+5
Garrison Mathews,9:05,1,4,.250,1,4,.250,0,0,,0,1,1,2,0,0,0,0,3,-14
Anžejs Pasečņiks,6:19,0,1,.000,0,1,.000,0,0,,1,0,1,1,0,0,5,2,0,-13
Anthony Gill,4:44,0,0,,0,0,,0,0,,0,0,0,0,1,0,0,0,0,-13
Isaac Bonga,4:44,0,1,.000,0,1,.000,0,0,,0,1,1,0,0,0,0,1,0,-13
