Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
WAS,240,.662,.640,.371,.236,20.0,76.1,50.0,71.4,8.6,5.8,14.0,100.0,124.1,104.1
MIN,240,.560,.551,.409,.239,23.9,80.0,50.0,40.5,8.6,5.4,17.1,100.0,104.1,124.1
