Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
OKC,240,.581,.538,.352,.220,34.0,86.7,59.8,61.0,2.2,12.5,8.3,100.0,125.9,117.2
DAL,240,.559,.518,.415,.402,13.3,66.0,40.2,57.1,4.3,15.3,5.9,100.0,117.2,125.9
