Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Domantas Sabonis,38:27,10,18,.556,0,2,.000,3,4,.750,5,10,15,5,2,0,3,2,23,+17
Myles Turner,37:19,4,14,.286,0,5,.000,3,4,.750,1,9,10,0,1,4,3,2,11,+13
Malcolm Brogdon,34:50,10,18,.556,3,6,.500,2,2,1.000,2,3,5,7,3,0,2,2,25,+13
Justin Holiday,25:09,4,6,.667,3,4,.750,0,0,,1,2,3,1,0,1,1,4,11,+8
Edmond Sumner,19:32,3,8,.375,1,4,.250,0,0,,2,1,3,2,2,0,0,1,7,-6
Doug McDermott,25:09,6,14,.429,1,6,.167,3,3,1.000,0,3,3,3,0,0,1,1,16,+24
T.J. McConnell,21:28,2,3,.667,0,0,,0,0,,1,4,5,8,3,0,2,1,4,+21
Aaron Holiday,21:00,3,6,.500,0,2,.000,0,0,,0,1,1,3,0,0,0,0,6,+22
JaKarr Sampson,12:18,1,4,.250,0,0,,1,2,.500,1,4,5,0,0,0,0,0,3,+8
Kelan Martin,2:24,1,1,1.000,1,1,1.000,0,0,,0,0,0,0,0,0,0,0,3,0
Cassius Stanley,2:24,0,0,,0,0,,2,3,.667,0,0,0,0,0,0,0,0,2,0
