Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Domantas Sabonis,38:27,.582,.556,.111,.222,14.9,24.5,20.1,19.8,2.7,0.0,13.2,25.4,119,88,6.1
Myles Turner,37:19,.349,.286,.357,.286,3.1,22.7,13.8,0.0,1.4,11.7,16.0,21.6,68,87,-9.0
Malcolm Brogdon,34:50,.662,.639,.333,.111,6.6,8.1,7.4,31.9,4.4,0.0,9.6,25.7,134,93,13.7
Justin Holiday,25:09,.917,.917,.667,.000,4.5,7.5,6.2,5.2,0.0,4.3,14.3,11.9,148,101,4.4
Edmond Sumner,19:32,.438,.438,.500,.000,11.7,4.8,7.9,13.4,5.2,0.0,0.0,17.6,116,92,4.4
Doug McDermott,25:09,.522,.464,.429,.214,0.0,11.2,6.2,17.6,0.0,0.0,6.1,27.8,113,102,-0.2
T.J. McConnell,21:28,.667,.667,.000,.000,5.3,17.5,12.0,45.3,7.1,0.0,40.0,10.0,125,81,10.8
Aaron Holiday,21:00,.500,.500,.333,.000,0.0,4.5,2.5,18.5,0.0,0.0,0.0,12.3,124,105,-1.9
JaKarr Sampson,12:18,.307,.250,.000,.500,9.3,30.6,21.0,0.0,0.0,0.0,0.0,17.0,83,92,-9.0
Kelan Martin,2:24,1.500,1.500,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9,300,108,38.8
Cassius Stanley,2:24,.758,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.6,165,108,6.3
